Name,Department,Date,Title,Review,Rating
Sana Klinikum Hameln-Pyrmont,Frauen,29.10.2020,Danke und Lob an die Gyn Abteilung im Sana Krankenhaus Hameln,"['Ich kam per Notfall in die Klinik auf die Gyn. Station. Wurde professionell betreut und umsorgt. Bin selbst Pflegefachkraft und weiss wie schwierig manchmal die Versorgung der Patienten aufgrund von Zeitdruck ist.', 'Hier wurde sich Zeit genommen und ich wurde über alles genau aufgeklärt.', 'Ein herzliches Dankeschön an die Klinik und vor allem an das gesamte Team der Station B2!!!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,16.10.2020,Kann ich nur weiter Empfehlen die Plastische  Chirurgie,['Hatte ein Loch in der Schulter also eine offene Wunde.Das würde fachmännisch zu gemacht und übergelappt mit einem Hautlappen .Ich bin positive Überrascht war das erste mal dort und keine Ahnung was auf mich zukam aber alles sehr positive .Liebes und nettes Personal sehr zuvorkommend auch im op sehr lieb und lustig es wurde einem die Angst und Unsicherheit sofort genommen man spürt sofort man ist gut aufgehoben würde jeder Zeit wieder dort hingehen Danke dafür macht weiter so gerade in so einer Situation ist vertrauen und menschlicher Umgang wichtig.Auch auf der Station Liebes Fürsorgliches Personal Danke dafür gerade in der Coronazeit wünsche ich dem Team bleibt wie Ihr seid aber vor allen bleibt gesund und passt auf Euch auf???'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Urologie,14.10.2020,Prostataektomie,"['Meinem Mann wurden am 10.09.20 die Prostata u.die Lymphknoten entfernt. Alles was uns ausführlich vom Chefarzt im Vorgespräch mitgeteilt wurde,traf ein.Die OP verlief ohne Komplikationen.Hier in Hameln hat der Operateur wahre Wunder vollbracht.Mein Mann ist schmerzfrei und die anfängliche Inkontinenz war nach ca.4 Wochen so gut wie weg.Wir sind glücklich,dass wir uns für die Sana Klinik entschieden haben,obwohl uns andere Krankenhäuser empfohlen wurden.Es sollte publik gemacht werden,das es in Hameln noch ""professionelle Handarbeit"" gibt,ohne Roboter.Noch mal vielen Dank an die Mitarbeiter in der Urologie,der Station C3 und dem Chefarzt mit den Goldenen Händen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Chirurgie,07.10.2020,Mit schmerzen weg geschickt,['Ich wurde aufgenommen dan hab ich Stunde gewartet um mir sagen zu lassen damit ich damit erstmal zum Hausarzt muss  obwohl ich schlimme Schmerzen hatte und dann wurde mir noch total frech von der Ärztin unterstellt ich könnte die Uhr nicht lesen ich würde nicht seid einer stunde da sitzen also total unfreundlich frech und geholfen wurde mir auch nicht'],"['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Hals-Nasen-Ohren,29.09.2020,Ohne Corona-Test ins 4-Bett-Zimmer mit zwei weiteren Patienten,"['Ich wurde von meinem Hausarzt ins Krankenhaus überwiesen. Ich kam an einem Dienstag etwa um 13 Uhr an. Nach etwa einer halben Stunde wurde ich in einen Behandlungsraum geführt. Dort habe ich bis etwa 19:30 Uhr zugebracht. Der behandelnde Arzt hat schnell eine zutreffende Diagnose gestellt, welche im Nachhinein bestätigt wurde. Die ärztliche Behandlung war also gut.', 'Die Abwicklung selbst ließ aber zu wünschen übrig.', '- Ich war die gesamt Zeit über im Unklaren, wie es jeweils weitergeht, man läßt einen einfach warten.', '- Ich bekam den ganzen Tag nichts zu Essen, Wasser bekam ich erst abends, als mir das Zimmer zugewiesen wurde. Im Behandlungsraum, in dem ich sechseinhalb Stunden zubrachte, gab es nix zu trinken. Auf Nachfrage erhielt ich die Information, daß man mir nichts geben dürfe ""wegen Corona"".', '- Es wurde KEIN Corona Test gemacht. Trotzdem verlegte man mich abends in ein 4-Bett-Zimmer mit zwei weiteren Patienten.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,16.08.2020,Auch die nächste OP dort,"['Schulterarthroskopie, Impingementsyndrom Schulter rechts.', 'Von der Aufnahme im KH über Anästhesie, OP, Nachsorge auf Station A3 alles zu vollen Zufriedenheit verlaufen.', 'Jeder Zeit wieder, wenn erforderlich.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,11.08.2020,Leichtfertige Behandlung in Notaufnahme,"['Mit Einweisung in 2019 über die Notaufnahme wurde die Patientin wieder nach Haus geschickt, weil die untersuchende Ärztin die vorgegebenen Kontrollen nicht als nötig ansah.  Jetzt in 08/20 erfolgte eine Vorstellung in der Notaufnahme über den Notarzt wegen gr. Platzwunde nach Sturz und starker Gehirnerschütterung. Die gleiche Ärztin hat wie 2019 nach grober Untersuchung und genähter Platzwunde die Rückführung der Patientin, die im übrigen als Privatpatientin vorgestellt wurde, nach Haus angeordnet. Sie könne ja wieder kommen, wenn sich Beschwerden verschlimmern oder neue auftreten. Vorerkrankungen von schweren Schlaganfällen und Herzerkrankungen blieben ebenfalls ohne Beachtung. Es ist ein nicht zu verantwortendes Verhalten der Fachoberärztin in der Notaufnahme, bei den Vorerkrankungen und der vorliegenden Gehirnerschütterung mit möglichen derzeit nicht absehbaren Folgen eine solche Patientin nicht wenigstens 24 Std. in der Klinik mstationär zu überwachen.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,04.08.2020,positiver Aufenthalt,"['Ich bin am 21.02.2020 ins Sana Klinikum aufgrund starker Schmerzen eingeliefert wurden .Die Diagnose von Herren Altaher lautete ,das ich einen Bandscheiben Vorfall hatte. Dieser wurde am 27.02.2020 auch operiert .Die OP verlief ohne Probleme .Der Chirurg war Herr Altaher.Seit diesen Eingriff habe ich keinerlei schmerzen mehr . Ich kann diese Abteilung nur weiter Empfehlen ,ich füllte rundum gut aufgehoben.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden (sehr gut aufgeklärt)', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Chirurgie,23.07.2020,Gute Entscheidung!,"['Sehr gute Vorbesprechung und Erläuterung der bevorstehenden Operation. Freundlicher und zügiger Ablauf. Der Aufenthalt war für die Situation angenehm. Die Durchführung der Operation, Narkose und die Nachsorge aus meiner Sicht sehr gut. Der Aufenthalt auf der Station sehr angenehm. Alle Ärzte und Pfleger freundlich und zuvorkommend.', 'Ich war sehr positiv überrascht und kann die Station und die Abteilung nur empfehlen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,19.07.2020,"Tolle Behandlung, sehr zufrieden","['Meine Mutter wurde mit starken Schmerzen im Rückenbereich in  die Notaufnahme des Sana Klinikums gebracht! Es erfolgte eine eingehende Diagnostik, die Schwestern und Ärzte freundlich, hilfsbereit und kompetent!  Es wurde ein Wirbelkörperbruch festgestellt und Dr. Altaher hat uns über eine konservative Schmerztherapie sowie über eine Operation eingehend und sehr gut aufgeklärt! Da der Versuch der konservativen Therapie fehlschlug und die Schmerzen nicht nachließen, wurde eine Operation gemacht, die sehr gut verlief ! Meine Mutter war sehr schnell schmerzfrei und überglücklich! Wir waren sehr zufrieden mit der ärztlichen Versorgung sowie mit der Behandlung im Op- Bereich und auf Station und fühlten uns sehr gut aufgehoben! Dr Altaher und sein Team sind sehr zu empfehlen ebenso die Station C 3.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Gastrologie,16.07.2020,"Top Behandlung, von der Notaufnahme bis zur Entlassung","['Schon tolle Aufnahme in der Notambulanz, Personal ausnahmslos sehr freundlich, man nahm sich viel Zeit, klare und transparente Diagnostik incl. anschließender Verlegung auf die Gastro (Station C3) top und reibungslos.', 'Anschließende Betreuung und Behandlung incl. Spiegelung bis auf kleine Kommunikationsprobleme zwischen den Stationen jederzeit freundlich, ich habe mich dort auch medizinisch jederzeit sehr gut aufgehoben gefühlt. ', 'Für Verwaltung und Abläufe würde ich auch 5 Sterne vergeben statt der 4 wenn möglich !', 'Jederzeit wieder !']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Chirurgie,15.07.2020,Operation,"['Ich hatte vor einer Woche eine Blinddarm-OP und bin von der Notaufnahme bis zur Entlassung bestens versorgt worden. Es gab nichts, dass ich kritisieren möchte und finde, auch Positives sollte bei den vielen unsachlichen, unglaublich unsachlichen Bewertungen, die ich lesen konnte, kundgetan werden! Ich fühlte mich besonders während der Vorbereitung auf die OP sehr gut betreut aber eben auch weiterhin! Alles gut!! Ok, natürlich spürt man als Patient auch die Sparmaßnahmen, die stattfinden, aber Schwestern, Ärzte und sonstiges Personal machen einen guten Job nach meiner Erfahrung! ', 'Für die Sparmaßnahmen können sie nichts, allerdings sind die gesamten Sparmaßnahmen schon deutlich zu erkennen!! Wie dem auch immer, mir wurde gut geholfen und genau das möchte ich hiermit ausdrücken!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Entbindung,29.06.2020,Entbindung nur Ambulant,"['Ich hatte einen langen Geburtsprozess (über 30 Std). Im Kreißsaal habe ich mich gut aufgehoben gefühlt. Leider war das Ende der Geburt eher unschön und ich musste unter größter Erschöpfung und Presswehen selbst auf die Idee einer Erleichterung Schmerzmittel und später PDA kommen. Da hätte ich mir mehr Unterstützung durch die Hebamme gewünscht. Auf der Entbindungsstation war es einfach nur grauenhaft (bis auf eine tolle Hebamme und einige nette Hebammenschülerinnen). Als ich schon frühzeitig meinen Entlassungswunsch für den nächsten Tag mitteilte (unter der Voraussetzung alles sei in Ordnung) , wurde ich bereist sehr skeptisch angeguckt. Von da an habe ich dauerhaft schnippische Bemerkungen kassiert. Es wirkte, als fühle man sich wegen dem Wunsch persönlich angegriffen. Unterstützung mit dem Neugeborenen? Fehlanzeige! Bei Fragen wurde ich ganz schnell abgespeist (z. B. war mein Kind 5 Std nach der Entbindung noch ohne Bekleidung, auf Nachfrage ob mir jemand helfen und alles zeigen könnte, hieß es ich würde alles in der Wickelkommode finden, auch wenn es nicht mein erstes Kind ist wäre Unterstützung trotzdem nett gewesen) Natürlich ist die Arbeit dort für die Angestellten ihr täglich Brot, aber etwas mehr Empathie und Unterstützung in diesem sensiblen Bereich wäre schön. Bei Stillfragen bzw Schwierigkeiten wurde ich teilweise grob an die Brust gefasst und mir wurde nichts erklärt) Entbinden würde ich dort nur noch ambulant!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,23.06.2020,Nur die Intensivstation und die op waren Super,"['Ich würde in dieser Klinik nur Dr. Altaher Neurochirurg und sein Ärzte Team sowie die Intensivstation empfehlen.', 'Ich bin am 03.02.2020 an der Bandscheibe operiert worden  während der Op erlitt ich Hirnbluten und fiel ins Koma am', '9.2.2020 wurde ich wieder wach, danke dem Ärzt Dr. Altaher der mir das Leben gerettet hat und dem Personal der Intensivstation.', 'Dann kam ich in die Hölle am zweiten Tag meiner Verlegung auf die Station im alten Haus. ', 'die Schwester setzte mich auf verlangen meiner seits auf den Toilettenstuhl. Dort hat sie mich dann 2 1/2 Stunden am offenen Fenster sitzen lassen, meine Bettnachbarin hat 3 mal geklingelt keiner kam.( es war Februar und kalt) Wurde dann auf mein drängen hin am 13.02 2020 nach Hause Entlassen zum glück dnn die Schwestern waren alles andere als freundlich.meine Bettnachbarin könnte das Bestätigen.', 'Zu hause bemerkte ich das meine Gesundheitskarte und mein Portemonnaie mit Personal Ausweis weg war', 'Habe eine Mail an die Verwaltung geschrieben die Antwort war ich bin verpflichtet auf meine Sachen selber aufzupassen lach( ich lag im Koma)Keine Entschuldigung.', 'Krankenschwestern auf dieser Station sucht euch einen anderen Beruf.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Nur die ärztliche Behandlung  und die op  waren sehr gut)', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Frauen,07.05.2020,Ute S.,"['Ich war im Januar 2020 als Patientin in der Gynäkologie zwecks einer OP. Dazu muss ich sagen, ich habe mich sehr gut aufgehoben gefühlt. Schwestern, Ärzte und das gesamte Personal waren sehr nett und einfühlsam. Ich lag auf der Station C3. Auch das Essen war sehr gut. Ich kann das Krankenhaus nur empfehlen. Von der Aufnahme bis zur Entlassung war alles ok.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Habe nichts zu beanstanden)', '', 'Qualität der Beratung:', 'sehr zufrieden (Viel Mühe)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Ärzte waren sehr ok)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Urologie,21.04.2020,Bestes Personal,[' '],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Na gut, leichte Kommunikationsverzögerungen, aber bei ca. 1.000 MA verständlich)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Jenny712,01.04.2020,Ich danke euch,"['Ich war nun in den letzten Jahren häufig im Sana Klinikum.Adipositas Operation,Bauchstraffung,so einige Magenspiegelungen,PHMetrie und es wird auch noch so einiges auf mich zu kommen.Ich wurde immer sehr nett,freundlich und respektvoll behandelt.Auch wenn der Mut einen Verließ, waren alle total lieb. Wenn man bedenkt was jeder einzelne dort leistet und trotzdem immer noch lächelt,da kann ich nur meinen Hut vor ziehen.', 'Vielleicht sollte der ein oder andere nicht vergessen dass es ein Krankenhaus ist und kein Hotel.', '', 'Vielen Dank und bis bald']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Kindermedizin,15.03.2020,Psychoterror,"['Mein Sohn kam direkt nach der Geburt auf die Kinderintensivstation da er ein wenig Hilfe beim atmen brauchte. ', 'Er war dort 2 Tage voll verkabelt und überwacht. ', 'Die Schwestern waren nett. ', 'Das stillen wurde mir nur unter sehr erschwerten Bedingungen ermöglicht. Ich musste meinen Sohn jedes mal vor und nach dem stillen wiegen. Die Waage war wie wir später getestet haben sehr ungenau und misst nur in 5g Schritten. Am Tag nach der Geburt wurde mir sofort gesagt ich hätte nicht genug Milch und meinem Sohn wurde !ohne!vorherige Absprache sofort künstliche Milch gegeben. ', '', 'Als wir eine Woche später wieder ins Krankenhaus mussten wegen Gelbsucht wurde mein Sohn wieder unnötigerweise auf die Intensivstation gebracht und permanent voll überwacht. ', 'Wieder wurde mir das stillen ausgeredet und ich wurde genötigt künstliche Milch zuzufüttern. Ich bekam außerhalb der Therapie höchstens 20 Minuten Zeit zum stillen. ', 'Zudem wurde mir vorgeworfen dass ich meinem Kind nicht genug Milch liefern würde und er deswegen jetzt so krank wäre bzw deswegen der Wert so hoch war. Mir wurde von jeder Schicht bzw jeder Schwester immer wieder dieser Vorwurf gemacht obwohl es dafür keinen anhalt gab. Zudem musste wieder vor und nach dem stille  gewogen werden auch hier war die Waage sehr ungenau und nicht zuverlässig. ', 'Es war wahrer Psychoterror in den Tagen der Behandlung. ', 'Außerdem wurde mir untersagt mit meinem Kind zu kuscheln (auch außerhalb der Therapie )  ich würde mein Kind ja nur verziehen wenn ich es immer zu kuscheln würde ! So die Aussage eine Schwester.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Entbindung,15.03.2020,Kompetent und freundlich,"['Ich habe meinen Sohn in diesem Krankenhaus nach einer Einleitung geboren. ', 'Ich bin sehr zufrieden gewesen alle waren sehr nett. Die medizinische Behandlung passte auch. ', 'Man hat bei Fragen immer eine vernünftige Antwort und Erklärung bekommen. ', 'Es wurde auf meine Bedürfnisse und sorgen gehört und sie wurden ernst genommen. ', 'Für eine Entbindung kann ich dieses Krankenhaus nur empfehlen auch die Wöchnerinnen Station ist empfehlenswert']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Orthopädie,07.03.2020,Respektvolles miteinander,"['Ich war mit meiner Mutter Samstagmittag in der ZNA. Sie hatte Schmerzen sowie eine Bewegungsunfähigkeit der Schulter, welches auf kein vorangegangenes Trauma zurückzuführen ist. Sie kam relativ schnell zur ""Untersuchung"" dran. Der Arzt war sehr oberflächlich und desinteressiert. Die Untersuchung dauerte nicht länger als 2 Minuten. Er sah sich die Schulter kurz oberflächlich an, währenddessen er seine Notizen machte und sagte uns gleich,es sei nichts akutes. Wir sollen noch mind. 3 Stunden warten, bis ein Röntgen gemacht wird. Danach könnten wir wieder gehen und am Montag zum Hausarzt.  Mir ist bewusst, dass nicht jede Verletzung oder jeder scheinbare Schmerz etwas ernsthaftes als Ursache hat und auch, dass es akute Fälle gibt, die dringlich behandelt werden müssen. Aber manchmal sollte man sich auch  bewusst sein, dass die Leute, die in die Notaufnahme kommen, nicht aus Spaß dort sind. Ist es zu viel erwartet, vernünftig und gewissenhaft untersucht zu werden? Und vor allem respektvoll behandelt zu werden und nicht so abwertend? Mir ist bewusst, dass gerade in der Notaufnahme viel Stress und Zeitdruck herrscht,  aber man sollte nicht alle Patienten, die LAUFEND in die Notaufnahme kommen, behandeln, als wären sie aus Langeweile hier. Ich bin bin wirklich erschrocken und geschockt, wie man als Patient behandelt wird und mit was für einer Gleichgültigkeit gerade von diesem Arzt eine vermeintliche Untersuchung stattgefunden hat. Vielleicht sollten gerade solche Mitarbeiter darin geschult werden, auch in stressigen Zeiten das respektvolle Miteinander nicht zu vergessen. Mir geht es ganz gewiss nicht darum alles schlecht zu reden, aber solche Erfahrungen führen dazu, dass man immer einen bitteren Beigeschmackt hat, wenn man an dieses Krankenhaus denkt. Ganz gleich, ob vorangegangene Behandlungen erfolgreich waren!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Chirurgie,24.02.2020,Aufnahme nach Sturz/Bewusstlosigkeit/Platzwunde,"['Ich hab am WE meine Mutter (69 Jahre) ins KH gebracht (Nach Sturz und Bewusstlosigkeit)', 'Sehr schnelle/freundliche/kompetente Aufnahme/Untersuchung/Diagnose einschließlich Platzwunde genäht).', 'Anschließend Aufnahme zwecks weiterer Untersuchungen und Beobachtung. ', 'Meine Mutter ist sehr glücklich, hier in diesem KH ""gelandet"" zu sein. ', 'Schwestern/Ärzteteam sehr freundlich und kompetent. Bei dem, was sie täglich leisten, gebührt ihnen auch mal ein grosses Lob. Und nebenbei erwähnt, ein KH ist kein Hotel, für alldiejenigen, welche das Essen usw. bemängel und kritisieren. Meiner Mutter schmeckts sehr gut.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Gloria2,14.02.2020,Untersuchung fand nicht statt,"['Nach einem häuslichen Sturz habe ich mit starken Fußschmerzen die Notfallaufnahme aufgesucht.Die Wartezeit war vertretbar - was dann passierte war einfach furchtbar.Die Ärztin schaute kurz auf meinen Fuss und schickte mich zum Röntgen.Nach kurzer Wartezeit wurde ich wieder hereingerufen.Ergebnis:mit dem Fuss sei alles in Ordnung.Im mitgegebenen Arztbrief las ich dann später,was angeblich alles gemacht und untersucht worden sei.Nichts davon entsprach der Wahrheit.Bei weiter anhaltenden Schmerzen suchte ich 2 Tage später die Praxis einer niedergelassenen Chirurgin und Orthopädin auf.Sie untersuchte (als Erste) den Fuss und machte sogar einen Ultraschall mit dem Ergebnis,dass 2 Bänder gerissen sind.Nun habe ich eine langwierige Behandlung vor mir.Eine Mail an das Sana-Klinikum brachte auch keinen Erfolg - ""der zuständige Chefarzt sei momentan nicht im Haus"".']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Entbindung,10.02.2020,Entbindung,[' '],"['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Entbindung,01.02.2020,Geburt,[' '],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Kardiologie,29.01.2020,Datenschutz ?,"['Es kann nicht sein, daß vor Besuchern gefragt wird, ob man die und die Krankheit hat. Es gibt Besucher oder auch andere Leute, die nicht unbedingt wissen müssen, was ich für Grunderkrankungen habe. Ich bin gegenüber diesen Leuten nicht verpflichtet, Auskunft zu erteilen. In der Regel wird der Besuch kurzfristig aus dem Zimmer verwiesen, wenn der Arzt den Patienten aufsucht. Auch die Privatsphäre eines Patienten kann etwas würdevoller behandelt werden, was ich allerdings nicht gemerkt habe. Ich hoffe, nicht mehr in dieses Krankenhaus zu müssen.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
